Date,Intraday Auction 15 minute call,Intraday Continuous 15 minutes Index Price,Intraday Continuous 15 minutes Low Price,Intraday Continuous 15 minutes High Price,Intraday Continuous 15 minutes ID3-Price,Intraday Continuous 15 minutes ID1-Price
10/03/2021 13:00,51.31,50.91,32,99.5,51.85,48.72
10/03/2021 13:15,48.68,51.46,32,78.88,51.69,49.4
10/03/2021 13:30,42.6,52.43,32,98.86,53.72,60.36
10/03/2021 13:45,32.99,43.46,19.75,55.7,44.76,50.62
10/03/2021 14:00,41.54,35.94,-139.98,46.4,39.66,37.24
10/03/2021 14:15,41.03,10.33,-138.4,53.06,40.29,34.67
10/03/2021 14:30,46.05,29.31,-78.98,54.11,38.24,33.66
10/03/2021 14:45,48.03,27.49,-83.8,51.4,30.89,21.49
10/03/2021 15:00,37.28,35.01,-139.9,52.9,34.89,32.47
10/03/2021 15:15,42.47,37.4,-84.79,48.5,39.04,37.19
10/03/2021 15:30,48.98,41.05,26.4,71.17,39.5,36.95
10/03/2021 15:45,53.21,50.38,32,292.1,46.62,45.24
10/03/2021 16:00,37.89,34.49,24.1,114.02,32.81,31.54
10/03/2021 16:15,49.54,44.14,31.82,58.1,42.7,43.74
10/03/2021 16:30,50.6,49.6,32,100.1,48.15,49.26
10/03/2021 16:45,55.03,58.72,32,149.98,55.5,57.54
10/03/2021 17:00,44.5,40.81,32,68.49,38.98,40.8
10/03/2021 17:15,55.07,53.87,32,127.02,50.74,53.51
10/03/2021 17:30,60.47,59.15,32,198.2,56.98,64.11
10/03/2021 17:45,68.75,61.65,32,100,61.66,67.61
10/03/2021 18:00,53.37,51.94,32,275.8,50.73,56.73
10/03/2021 18:15,57.1,55.27,32,149.98,55.1,62.59
10/03/2021 18:30,59.73,58.03,32,86.63,58.02,58.22
10/03/2021 18:45,59.27,58.7,32,149.78,57.1,55.73
10/03/2021 19:00,77.52,70.06,32,293.41,67.27,78.31
10/03/2021 19:15,57.54,59.22,30.07,93.69,59.72,61.68
10/03/2021 19:30,50.43,52.77,21,62.89,57.31,53.24
10/03/2021 19:45,30.11,40.49,20,57.11,44.22,40.25
10/03/2021 20:00,66.9,58.2,8.18,74.39,57.55,53.53
10/03/2021 20:15,48.01,53.74,20.02,91.22,58.25,57.87
10/03/2021 20:30,34.63,38.49,10,58.69,39.91,34.18
10/03/2021 20:45,19.03,30.29,0.37,50.7,34.22,30.88
10/03/2021 21:00,57.23,57.08,25,135,62.1,69.53
10/03/2021 21:15,44.92,39.31,-19.88,80,40.9,41.68
10/03/2021 21:30,35.19,31.01,-23.47,51.94,35.09,22.79
10/03/2021 21:45,22.03,13.41,-41.49,41.4,13.22,4.45
10/03/2021 22:00,61.37,55.58,32,304.66,54.62,61.31
10/03/2021 22:15,52.38,41.38,-19.98,56.53,39.41,31.52
10/03/2021 22:30,34.42,32.97,11.89,142.17,30.51,25.35
10/03/2021 22:45,10.04,11.55,-18.59,54.85,7.45,-0.89
10/03/2021 23:00,62.71,55.29,-9.99,108.3,54.91,67.27
10/03/2021 23:15,39.21,38.92,24.19,84.37,41.19,49.51
10/03/2021 23:30,19.02,26.38,9.36,62.6,30.52,33.53
10/03/2021 23:45,-5.84,7.08,-20,44.65,11.99,8.15
11/03/2021 00:00,49.93,38.13,9.81,63.4,36.52,34.18
11/03/2021 00:15,31.82,32.8,16.8,62.1,34.93,38.89
11/03/2021 00:30,6.75,17.41,-4.75,35.52,21.7,18.91
11/03/2021 00:45,-33.31,-21.98,-73.3,18.7,-22.92,-17.5
11/03/2021 01:00,29.96,44.12,-5.99,149.9,39.09,38.3
11/03/2021 01:15,8.4,21.23,-5.65,98.9,18.06,26.1
11/03/2021 01:30,-23.5,-7.99,-36.9,76.98,-10.98,-10.68
11/03/2021 01:45,-36.44,-18.45,-59.69,35,-21.2,-2.47
11/03/2021 02:00,26.4,23.53,-18.8,57,26.95,34.54
11/03/2021 02:15,-8.57,-8.85,-54.98,18.6,-6.23,-3.9
11/03/2021 02:30,-22.41,-14.67,-51.68,8.01,-12.43,-13.9
11/03/2021 02:45,-23.01,-18.17,-51.58,9.81,-16.75,-22.49
11/03/2021 03:00,-2.83,0.04,-34.1,150,-3.27,-4.58
11/03/2021 03:15,-19.39,-8.93,-29.9,112.3,-9.37,-8.3
11/03/2021 03:30,-17.7,7.21,-24.6,91.4,-3.59,-5.51
11/03/2021 03:45,-0.08,17.42,-7.66,76.33,16.2,26.81
11/03/2021 04:00,-33.4,-24.31,-52.42,19.7,-17.47,-14.76
11/03/2021 04:15,-32.61,-19.83,-39.94,30.02,-19.98,-14.31
11/03/2021 04:30,0.97,13.63,-10.7,51.19,13.39,22.81
11/03/2021 04:45,25.58,27.26,-39.7,49.98,26.67,36.15
11/03/2021 05:00,-36.01,-17.49,-50,76.14,-14.26,0.32
11/03/2021 05:15,-7.77,18.59,-8.73,63.99,26.14,41.33
11/03/2021 05:30,28.96,25.56,-44.98,66.2,28.19,24.5
11/03/2021 05:45,46.32,28.56,-56,127.09,30,21.54
11/03/2021 06:00,-57.04,-15.17,-71.3,17.26,-6.69,-13.69
11/03/2021 06:15,24.51,23.48,-49.98,47.45,26.88,2.66
11/03/2021 06:30,46.05,27.18,-32.62,48.78,26.1,11.17
11/03/2021 06:45,60,39.92,20,70.84,38.09,30.69
11/03/2021 07:00,17.45,25.87,12.9,66.1,23.23,19.91
11/03/2021 07:15,40.43,29.27,-13.4,42.39,29.37,24.2
11/03/2021 07:30,49.96,43.01,25,98.99,40.21,38.91
11/03/2021 07:45,55.43,53.13,30,130,42.2,43.09
11/03/2021 08:00,40.99,54.02,31.46,176.72,41.13,43.39
11/03/2021 08:15,51.55,63.73,31.34,140,53.3,63.38
11/03/2021 08:30,51.13,63.24,31.83,148.8,47.79,54.18
11/03/2021 08:45,42.03,47.11,-80.48,98.99,41.81,49.97
11/03/2021 09:00,49.91,52.98,3.92,98.98,58.35,62.93
11/03/2021 09:15,46.25,43.92,26.07,150,45.57,42.96
11/03/2021 09:30,41.97,40.78,25.51,52,41.38,34.99
11/03/2021 09:45,35.08,34.07,21.2,61.89,33.03,34.53
11/03/2021 10:00,49.29,48.67,32,67.7,48.33,48.77
11/03/2021 10:15,38.93,41.15,27.14,69.98,40.86,40.77
11/03/2021 10:30,35.95,35.54,-0.59,47.46,37.97,36.96
11/03/2021 10:45,33.03,30.15,-4,41.3,33.96,33.1
11/03/2021 11:00,42.62,38.21,-32.99,52.07,40.74,37.42
11/03/2021 11:15,40.97,34.71,-6.27,44.9,37.23,31.86
11/03/2021 11:30,37.96,24.8,-60,45.41,32.38,22.61
11/03/2021 11:45,32.88,16.57,-92,39.84,22.28,10.15
11/03/2021 12:00,51.99,32.94,-59.98,52.35,39.3,34.91
11/03/2021 12:15,41.01,29.3,-46.3,48.22,23.35,5.16
11/03/2021 12:30,36.24,26.74,-16.18,42.19,24.6,18.88
11/03/2021 12:45,18.14,21.8,-22.19,37,20.55,17.85
11/03/2021 13:00,54.48,36.74,-15.38,65,38.51,32.6
11/03/2021 13:15,42.39,29.3,-13.2,65,24.35,16.64
11/03/2021 13:30,24.08,32.41,-30,72,26.61,17.16
11/03/2021 13:45,8.65,20.34,-2,99.88,14.36,15.43
11/03/2021 14:00,32.19,38.27,0,68.6,36.16,45.84
11/03/2021 14:15,36.11,35.82,-9.98,99.98,34.62,46.67
11/03/2021 14:30,29.3,34.86,15.25,85.5,31.31,38.68
11/03/2021 14:45,26.66,36.89,11.75,271.22,32.3,40.36
11/03/2021 15:00,30.5,30.82,10,85.28,30.17,39.96
11/03/2021 15:15,34.09,33.09,-49.98,73.5,35.36,45.55
11/03/2021 15:30,31.19,27.52,-70,46.76,32.9,32.98
11/03/2021 15:45,37.24,34.63,-44.98,55.5,40.32,42.77
11/03/2021 16:00,20.11,22.21,-46.01,43.79,24.35,18.34
11/03/2021 16:15,37.23,23.93,-10,43.7,27.31,13.69
11/03/2021 16:30,34.86,24.06,-49.42,44.81,27.48,17.12
11/03/2021 16:45,49.98,37.76,8,64.38,42.86,30.43
11/03/2021 17:00,4.66,20.57,-5.4,98.98,24.39,19.71
11/03/2021 17:15,38.56,45.58,30.67,75,43.96,45.07
11/03/2021 17:30,42.46,49.65,32,91.8,44.47,45.55
11/03/2021 17:45,56.33,54.62,36.96,299.98,48.62,54.79
11/03/2021 18:00,15.25,41.64,13.6,96.96,50.89,68.39
11/03/2021 18:15,35.76,52.33,16.3,99.89,62.38,81.38
11/03/2021 18:30,54.07,49.1,3,78.08,55.87,51.7
11/03/2021 18:45,74.12,52.77,19.92,75,56.15,43.2
11/03/2021 19:00,67.56,57.96,-48.5,159,58.61,46.96
11/03/2021 19:15,58.23,56.97,32,284.45,57.71,53.18
11/03/2021 19:30,53.92,54.55,20,64.91,58.25,56.71
11/03/2021 19:45,31.9,40.44,19.5,66.39,46.42,50.32
11/03/2021 20:00,68.71,64.67,43.05,200,65.65,67.86
11/03/2021 20:15,54.62,56.71,44.62,101.98,57.01,60.89
11/03/2021 20:30,33.03,44.98,26.22,105.5,46.45,52.11
11/03/2021 20:45,8.15,36.2,8.11,150,39.16,49.89
11/03/2021 21:00,55.48,57.02,31.2,224.04,57.64,58.12
11/03/2021 21:15,44.99,48.99,32,90.09,49.03,46.92
11/03/2021 21:30,31.64,46.51,27.41,442.1,46.47,52.18
11/03/2021 21:45,1.04,27.22,-5,219.9,29.31,39.65
11/03/2021 22:00,57.28,56.44,25.02,97.3,60.72,70.21
11/03/2021 22:15,48.92,49.81,25.01,65.25,53.83,56.76
11/03/2021 22:30,32.56,44.58,24.1,73.09,49.98,56.91
11/03/2021 22:45,-2.97,17.47,-23.78,66,27.55,22
11/03/2021 23:00,57.13,49.54,-52.98,67.23,53.87,54.62
11/03/2021 23:15,40.27,39.43,-15,84.5,49.64,47.09
11/03/2021 23:30,11.88,18.57,-70,40.88,24.01,11.12
11/03/2021 23:45,-32.88,-10.1,-42.88,20.13,-9.18,-26.18
12/03/2021 00:00,41.88,30.66,-55.67,45.83,28.67,16.95
12/03/2021 00:15,29.03,28.25,-5.89,35.74,29.04,24.91
12/03/2021 00:30,7.46,15.49,-22.8,75.41,11.75,6.35
12/03/2021 00:45,-5.15,5.96,-27.93,50.8,0.96,2.43
12/03/2021 01:00,30.8,33.55,18.5,88.78,30.55,34.92
12/03/2021 01:15,21.6,25.53,-5,50.7,24.61,26.91
12/03/2021 01:30,10.04,20.52,-15.2,42.41,22.44,30.9
12/03/2021 01:45,-13.25,-0.67,-30,26.98,-0.57,4.87
12/03/2021 02:00,18.32,23.81,-3.49,41.79,23.89,22.45
12/03/2021 02:15,5.49,12.92,-16.64,50,9.29,2.19
12/03/2021 02:30,4.44,13.11,-34.98,95.8,6.23,12.85
12/03/2021 02:45,0.98,14.75,-21.41,39.99,10.19,19.86
12/03/2021 03:00,1.55,11.77,-5.69,46.6,10.4,16.42
12/03/2021 03:15,-0.1,2.25,-34.98,54,2.46,4.69
12/03/2021 03:30,4.48,16.27,-9.99,48.17,17.33,23.7
12/03/2021 03:45,18.31,27.55,12.8,58.3,27.47,31.22
12/03/2021 04:00,-16.88,0.89,-16.26,60.5,0.02,-4.21
12/03/2021 04:15,6.63,15.43,-3.88,69.38,14.11,19.95
12/03/2021 04:30,11.3,24.92,10.7,75.42,25.23,31.48
12/03/2021 04:45,27.75,30.12,14.4,70.58,29.1,29.74
12/03/2021 05:00,-10.28,10.76,-10.3,137.96,16.72,15.47
12/03/2021 05:15,7.74,23.96,-54.98,63,31.05,41.87
12/03/2021 05:30,24.15,26.62,-39.98,36.25,28.89,30.35
12/03/2021 05:45,53.85,37.54,-14.58,87.49,41.03,34.03
12/03/2021 06:00,-35.59,-0.38,-35,40.63,3.36,-13.52
12/03/2021 06:15,29.32,34.2,10.01,66.58,34.88,37.95
12/03/2021 06:30,52.95,52.89,28.64,64.89,55.08,52.67
12/03/2021 06:45,69.72,62.68,-30,93.14,66.51,72.94
12/03/2021 07:00,33.53,37.99,-18.98,57.5,40.75,36.23
12/03/2021 07:15,41.45,46.1,14.51,80.6,53.99,52.69
12/03/2021 07:30,41.09,47.09,-34.98,68.73,54.76,45.26
12/03/2021 07:45,35.93,43.39,-5.2,75.9,50.19,45.48
12/03/2021 08:00,60.98,61.75,35.01,99.9,64.21,71.55
12/03/2021 08:15,52.75,49.22,32.35,75.01,50.57,46.4
12/03/2021 08:30,29.52,29.31,-4.38,45.82,34.39,28.69
12/03/2021 08:45,8.79,21.93,-6.38,36.99,26.82,22.98
12/03/2021 09:00,54.56,41.48,-7.5,58.13,45.23,36.89
12/03/2021 09:15,38.71,26.35,-25,44.25,28.73,16.26
12/03/2021 09:30,11.98,6.23,-28,31.58,4.26,-7.24
12/03/2021 09:45,-16.85,-1.18,-49.4,56.98,-7.88,-10.63
12/03/2021 10:00,30.61,31.97,-60,98.8,28.86,21.66
12/03/2021 10:15,18.37,20.38,-21.6,99,7.5,9.7
12/03/2021 10:30,-11.12,9.95,-33,53,-4.56,2.37
12/03/2021 10:45,-25.46,-0.03,-66.98,30.94,-3.55,8.32
12/03/2021 11:00,14.32,22.71,-30,62.45,20.78,25.22
12/03/2021 11:15,16.52,22.88,-5,59.98,17.69,25.78
12/03/2021 11:30,2.13,22.55,-25,98.98,15.1,26.75
12/03/2021 11:45,-16.73,13.43,-56.7,68.28,9.73,26.1
12/03/2021 12:00,15.57,29.39,-5.01,73.3,29.77,32.52
12/03/2021 12:15,-7.96,19.6,-8,43.89,22.21,29.14
12/03/2021 12:30,-22.35,11.3,-21.99,36.9,15.74,28.02
12/03/2021 12:45,-14.41,7.78,-25.12,54.9,9.05,14.18
12/03/2021 13:00,-0.07,21,-3.05,56.88,25.39,22.8
12/03/2021 13:15,-9.64,10.65,-39.68,32.18,18.21,14.86
12/03/2021 13:30,-3.34,11.74,-8.49,43.9,11.5,13.68
12/03/2021 13:45,-6.78,8.3,-59.38,65,2,0.66
12/03/2021 14:00,-36.06,-6.23,-57.99,27.48,-2.89,-4.05
12/03/2021 14:15,-5.59,3.33,-60,33.27,16.42,20.72
12/03/2021 14:30,20.12,21.54,-18.97,60.99,28.38,30.6
12/03/2021 14:45,30.04,20.42,-60,64.59,19.8,6.95
12/03/2021 15:00,-9.29,9.52,-46.73,65,9.23,-0.15
12/03/2021 15:15,15.09,23.29,-20.29,36.99,23.19,25.95
12/03/2021 15:30,33.11,24.85,-24.97,47,27.43,27.43
12/03/2021 15:45,46.69,30.89,-47.78,51.9,35.18,28.75
12/03/2021 16:00,-17.49,-0.63,-48.45,29,-2.57,-19.14
12/03/2021 16:15,21.06,24.03,-24.94,45.78,28.38,17.56
12/03/2021 16:30,36.2,20.84,-30,42.64,17.36,10.26
12/03/2021 16:45,57.53,42.18,20.71,73.66,39.4,37.33
12/03/2021 17:00,-0.56,11.97,-30,44.83,8.57,0.36
12/03/2021 17:15,25.68,31.07,10.02,199.5,28.37,31.2
12/03/2021 17:30,50.09,47.79,21.51,79.9,45.33,48.09
12/03/2021 17:45,68.79,58.35,26.5,78.6,55.55,62.21
12/03/2021 18:00,34.12,31.84,-4.98,43.4,30.81,30.59
12/03/2021 18:15,42.68,38.33,8.5,52.6,37.39,34.1
12/03/2021 18:30,54.06,46.44,-4.98,66.95,50.45,49.94
12/03/2021 18:45,57.54,41.96,-5.5,63.3,44.55,39.29
12/03/2021 19:00,81.46,75.01,37,151.55,71.83,76.79
12/03/2021 19:15,47.1,40.48,12,531.7,30.4,31.44
12/03/2021 19:30,40.27,63.74,40.59,125,66.16,73.38
12/03/2021 19:45,28.37,45.7,28.4,100,43.75,53
12/03/2021 20:00,63.4,57.47,-30,94.87,63.11,65.07
12/03/2021 20:15,51.91,39.78,-25.52,57.5,42.49,43.58
12/03/2021 20:30,22.75,24.29,-6,45.95,25.95,19.29
12/03/2021 20:45,-0.07,6.59,-39.28,28.85,4.52,-2.16
12/03/2021 21:00,53.9,39.18,-3.7,58.9,35.75,25.23
12/03/2021 21:15,33.35,25.72,-9.07,52.5,23.18,16.53
12/03/2021 21:30,28.06,18.51,-29.98,49,16.85,16.4
12/03/2021 21:45,3.09,9.02,-37.38,35,6.8,4.62
12/03/2021 22:00,57.52,47.83,22.45,77.1,48.28,48.05
12/03/2021 22:15,34.38,28.26,-14.58,42.52,22.21,24.14
12/03/2021 22:30,24.69,24.12,-3.68,44.56,17.79,14.52
12/03/2021 22:45,4.62,8.07,-15.6,35,6.4,5.25
12/03/2021 23:00,54.16,37.19,-23.4,56.55,35.61,29.16
12/03/2021 23:15,37.63,26.73,-6.89,49,24.29,12.56
12/03/2021 23:30,20.21,23.3,-19.97,41,24.51,17
12/03/2021 23:45,4.77,5.09,-53.38,22.84,6.19,-3.21
13/03/2021 00:00,45.1,29.54,-40,48.47,30.56,23.92
13/03/2021 00:15,34.32,28.27,-55.68,40.35,33.69,34.83
13/03/2021 00:30,14.57,12.04,-41.98,30.79,15.37,6.53
13/03/2021 00:45,2.41,4.42,-48.98,21.81,5.64,-3.14
13/03/2021 01:00,36.8,15.34,-41.58,50.23,13.4,1.18
13/03/2021 01:15,27.5,10.1,-40.88,31.63,8.56,0.95
13/03/2021 01:30,23.02,7.7,-28.25,34.03,5.92,-0.49
13/03/2021 01:45,10.41,2.65,-47.2,37.83,1.17,6.21
13/03/2021 02:00,25.49,12.82,-27.38,29,12.47,16.86
13/03/2021 02:15,23.51,5.46,-38.98,24.04,7.13,5.04
13/03/2021 02:30,22.35,0.43,-43.9,23.03,3.93,-0.96
13/03/2021 02:45,19.53,-5.09,-101,20.89,-5.11,-25.84
13/03/2021 03:00,14.58,-0.91,-68.32,22.5,0.18,-8.05
13/03/2021 03:15,16.05,-0.15,-185.9,24.8,0.66,-8.86
13/03/2021 03:30,18.93,1.46,-104.09,21.72,4.24,-6.42
13/03/2021 03:45,19.97,-2.97,-100,49,-4.4,-22.15
13/03/2021 04:00,17.08,8.31,-17.5,26.22,5.71,-1.16
13/03/2021 04:15,17.07,2.97,-54.5,22.96,1.4,-13.45
13/03/2021 04:30,18.89,9.39,-21.8,80.31,1.35,-7.87
13/03/2021 04:45,18.5,6.61,-46.49,90.6,-3.22,-12.52
13/03/2021 05:00,24.95,3.43,-54,30,0.24,-2.67
13/03/2021 05:15,15.76,-5.41,-105.68,25.39,-6.77,-3.22
13/03/2021 05:30,13.07,-6.1,-23.6,49,-9.91,-5.33
13/03/2021 05:45,5.82,-7.38,-25.2,37.3,-12.7,-7.98
13/03/2021 06:00,14.58,-3.39,-35.28,30.33,-7.42,-6.96
13/03/2021 06:15,14.53,-2.46,-22.93,16.04,-4.03,-0.33
13/03/2021 06:30,16.89,-0.73,-49.98,17.95,0.29,-0.02
13/03/2021 06:45,21.59,-6.6,-44.9,21.81,-6.79,-4.61
13/03/2021 07:00,5.33,-10.55,-119.29,19.32,-12.5,-18.76
13/03/2021 07:15,5.04,-14.46,-47.98,18.41,-12.51,-20.31
13/03/2021 07:30,8.55,-15.37,-46.63,17.05,-15.34,-28.92
13/03/2021 07:45,9.88,-18.44,-64.32,18.36,-19.78,-33.89
13/03/2021 08:00,-0.35,-22.89,-43.08,1.01,-24.55,-32.2
13/03/2021 08:15,4.63,-18.71,-54.98,4.92,-18.66,-21.27
13/03/2021 08:30,4.95,-22.93,-53.4,7.18,-23.5,-24.88
13/03/2021 08:45,2.77,-25.22,-48.6,5.15,-29.73,-33.53
13/03/2021 09:00,18.94,-12.89,-37.91,16.99,-15.49,-11.78
13/03/2021 09:15,13.35,-16.05,-62.77,11.8,-20.19,-14.58
13/03/2021 09:30,1.23,-25.29,-71.78,7.6,-24.63,-25.91
13/03/2021 09:45,-13.49,-34.63,-60,-0.83,-41.48,-42.26
13/03/2021 10:00,15.57,-15.96,-58.38,14.35,-23.32,-23.15
13/03/2021 10:15,3.24,-26.61,-75.59,4.39,-26.37,-40.07
13/03/2021 10:30,-6.43,-36.94,-71.28,-5.5,-45.35,-44.61
13/03/2021 10:45,-15.82,-42.94,-69.91,-13.99,-50.36,-50.76
13/03/2021 11:00,8.79,-24.22,-64,26.99,-26.1,-32.9
13/03/2021 11:15,-1.94,-36.43,-79.63,14.99,-39.23,-35.8
13/03/2021 11:30,-0.05,-36.26,-79.58,0.26,-40.91,-37.71
13/03/2021 11:45,-7.73,-37.44,-96.97,114.5,-43.58,-40.92
13/03/2021 12:00,18.94,-20.75,-72.89,19,-19.26,-20.76
13/03/2021 12:15,-0.1,-40.98,-73.9,64,-42.55,-35.07
13/03/2021 12:30,-24.59,-45.63,-81.88,5,-46.32,-40.76
13/03/2021 12:45,-40.8,-54.73,-99.9,-34.74,-53.28,-51.29
13/03/2021 13:00,5.11,-37.7,-69.73,5.88,-35.61,-41.75
13/03/2021 13:15,-22.58,-51.67,-79.98,70.5,-54.22,-53.25
13/03/2021 13:30,-37.29,-54.34,-80.22,25,-61.11,-61.26
13/03/2021 13:45,-46.2,-59.38,-142.08,-12.8,-61.46,-60.03
13/03/2021 14:00,-43.65,-56.05,-95.9,104.5,-56.61,-59.15
13/03/2021 14:15,-41.82,-43.96,-66.5,65,-51.25,-50.24
13/03/2021 14:30,-30.31,-43.09,-63.29,-2,-53.97,-53.93
13/03/2021 14:45,-6.71,-35.19,-60,10,-42.76,-32.02
13/03/2021 15:00,-39.66,-43.57,-69.99,-0.1,-51.95,-51.89
13/03/2021 15:15,-24.52,-42.22,-91.59,-12.33,-50.48,-45.47
13/03/2021 15:30,-3.94,-22.96,-89.1,33.79,-27.28,-4.61
13/03/2021 15:45,9.56,-15.12,-95.11,14.15,-16.62,-7.99
13/03/2021 16:00,-35.98,-37.41,-100,2.49,-42.72,-22.55
13/03/2021 16:15,-15.27,-11.94,-53.2,39.98,-10.02,2.18
13/03/2021 16:30,-0.53,-2.82,-72.96,24.99,6.81,12.05
13/03/2021 16:45,17.56,10.3,-10.79,81.19,10.45,10.68
13/03/2021 17:00,-57,-17.12,-59.42,20.69,-12.08,-5.76
13/03/2021 17:15,-1.94,-0.24,-29.81,27.5,2.5,1.51
13/03/2021 17:30,24,7.41,-37.29,27.94,10.1,6.23
13/03/2021 17:45,46.11,29.91,-17.4,47.12,33.13,17.97
13/03/2021 18:00,10.75,1,-66.7,31,2.57,1.71
13/03/2021 18:15,31.52,-3.71,-93.9,34.9,10.85,9.12
13/03/2021 18:30,35.99,7.27,-37.9,43.11,16.57,10.19
13/03/2021 18:45,49.01,20.66,-23,58.92,23.55,7.43
13/03/2021 19:00,59.06,49.5,-22.7,63.9,52.44,32.82
13/03/2021 19:15,43.25,14.92,-32.09,75.74,14.81,-0.36
13/03/2021 19:30,25.41,16.83,-21,66.56,16.01,0.82
13/03/2021 19:45,2.69,0.24,-25.82,32.82,-1.25,-11
13/03/2021 20:00,59.06,30.69,-29.5,61.04,29.93,4.32
13/03/2021 20:15,25.94,-7.97,-190.18,124.3,-9.97,-23.06
13/03/2021 20:30,6.52,-13.32,-52.88,27.17,-16.59,-15.33
13/03/2021 20:45,-1.92,-24.94,-63.3,0.32,-32.7,-24.33
13/03/2021 21:00,31.64,-5.66,-56.38,26.88,-11.8,-17.12
13/03/2021 21:15,19.32,-12.99,-42.58,20.9,-12.49,-12.28
13/03/2021 21:30,0.83,-22.71,-67.4,-1.05,-25.36,-26.9
13/03/2021 21:45,-8.98,-27.59,-64.7,-2.23,-32.37,-37.01
13/03/2021 22:00,41.93,11.44,-25.19,44.9,7.18,-3.14
13/03/2021 22:15,16.95,1.53,-39.98,62.82,-0.99,-12.75
13/03/2021 22:30,4.66,-14.85,-80,38.48,-20.25,-7.25
13/03/2021 22:45,-13.68,-23.19,-67.19,37.31,-30.35,-17.3
13/03/2021 23:00,29.68,19.46,-2.22,102.17,11.92,12.16
13/03/2021 23:15,10.52,6.73,-4.5,44.4,5.82,10.7
13/03/2021 23:30,-3.75,4.65,-10.07,49,4.55,9.78
13/03/2021 23:45,-37.27,-1.82,-46.16,56.78,4.62,11.18
14/03/2021 00:00,28.21,10.85,-26.98,44.91,14.25,15.31
14/03/2021 00:15,14.4,11.18,-13.6,36.79,13.29,29.86
14/03/2021 00:30,-0.05,4.23,-8.9,27.96,5.75,8.16
14/03/2021 00:45,-11.47,1.77,-9.29,31.65,3.43,4.2
14/03/2021 01:00,10.76,7.14,-15.63,17.7,9.14,4.07
14/03/2021 01:15,0.92,8.98,-10.92,63.5,8.84,6.81
14/03/2021 01:30,-0.97,12.32,-1.1,71.49,9.83,5.25
14/03/2021 01:45,-3.55,9.61,-6.92,51.07,9.12,15.7
14/03/2021 02:00,0.07,9.74,-9.33,36.67,14.31,12.36
14/03/2021 02:15,1.3,6.89,-4.5,34.74,12.17,12.83
14/03/2021 02:30,1.3,9.85,-14.99,29.31,13.05,11.25
14/03/2021 02:45,0.92,10.66,-2,35.66,10.1,6.41
14/03/2021 03:00,-0.95,9.3,-30,50.88,6.47,0
14/03/2021 03:15,-1.09,12.02,-4.5,102.16,8.08,8.28
14/03/2021 03:30,-0.08,28.97,-3.05,59.98,27.26,38.75
14/03/2021 03:45,4.41,24.69,-0.4,37.6,25.95,28.72
14/03/2021 04:00,-4.44,11.82,-31.68,32.06,16.19,19.87
14/03/2021 04:15,-0.96,15.76,-20.78,48.57,22.22,29.77
14/03/2021 04:30,5.59,23.83,-100,123.5,31.13,39.32
14/03/2021 04:45,18.93,25.2,-7.09,61.2,30.47,29.43
14/03/2021 05:00,-3.1,14.26,-22.81,59,16,1.18
14/03/2021 05:15,1.32,15.73,-4.5,65,16.24,1.62
14/03/2021 05:30,7.03,21.85,-12.11,43.27,31.23,22.68
14/03/2021 05:45,18.59,21.97,-100,48.1,34.18,26.01
14/03/2021 06:00,-4.86,7.47,-31.1,18.86,9.94,-2.13
14/03/2021 06:15,1.34,14.33,-24.98,34.1,18.49,3.7
14/03/2021 06:30,18.91,17.07,-20.5,41,23.87,11.88
14/03/2021 06:45,18.94,18.29,-24.9,48.37,30.35,21.36
14/03/2021 07:00,-11.83,2.73,-68.98,32,4.24,-13.83
14/03/2021 07:15,-2.87,5.14,-67.28,36,8.63,-13.06
14/03/2021 07:30,5.36,10.79,-30.9,39.09,13.09,-0.36
14/03/2021 07:45,16.21,8.13,-60.6,40.6,9.4,2.44
14/03/2021 08:00,-3.57,10.41,-30,36.39,9.87,4.73
14/03/2021 08:15,2.93,19.18,-23.21,51.05,15.85,13.02
14/03/2021 08:30,16.27,30.99,7.18,78,16.74,16.37
14/03/2021 08:45,19.81,30.36,7.91,98.98,21.84,28.31
14/03/2021 09:00,16.61,27.72,7.99,76.98,25.6,35.75
14/03/2021 09:15,21.97,37.08,19.77,64.72,35.09,43.99
14/03/2021 09:30,19.98,38.82,11.67,75,33.95,39.09
14/03/2021 09:45,21.06,37.12,9.36,51.96,35.77,40.72
14/03/2021 10:00,14.91,31.08,8.01,49.06,32.13,37.08
14/03/2021 10:15,13.48,32.17,13.35,57.74,31.17,36.79
14/03/2021 10:30,13.17,34.61,13.04,52.17,37.12,40.99
14/03/2021 10:45,14.04,28.65,5.8,46.62,33.45,34.58
14/03/2021 11:00,4.48,26.19,-50,70.58,30.89,30.12
14/03/2021 11:15,15.37,30.68,10.29,59.58,31.72,30.77
14/03/2021 11:30,28.49,31.3,16.92,46.7,31.02,26.62
14/03/2021 11:45,8.98,26.12,10.96,57.99,26.54,28.43
14/03/2021 12:00,32.24,36.81,10.5,57.2,38.71,38.26
14/03/2021 12:15,14.95,31.87,5.02,70.38,31.15,36.36
14/03/2021 12:30,-0.98,28.64,2.66,57,24.55,25.53
14/03/2021 12:45,-19.24,30.36,-13.1,69.98,24.68,35.92
14/03/2021 13:00,14.04,30.1,-167.3,82.4,29.44,33.09
14/03/2021 13:15,-2.1,26.84,2.77,52.7,24.42,40.11
14/03/2021 13:30,-23.15,24.82,-17.24,70.2,22.56,25.53
