Date,Import Balance,Non-Renewable,Renewable,Load,Intraday Auction 15 minute call,Intraday Continuous 15 minutes Average Price,Intraday Continuous 15 minutes Low Price,Intraday Continuous 15 minutes High Price,Intraday Continuous 15 minutes ID3-Price,Intraday Continuous 15 minutes ID1-Price
14/07/2022 02:45,3.787,31.188,12.41,42.962,345.06,438.44,337.36,505.8,438.99,484.2
14/07/2022 03:00,4.659,31.207,12.163,43.296,309.36,324.25,118,380,334.84,329.78
14/07/2022 03:15,4.776,31.166,11.887,43.595,329.1,328.29,44.48,406.85,341.45,334.76
14/07/2022 03:30,5.017,31.23,11.767,43.96,329.19,326.28,-79.9,391.4,344.95,349.41
14/07/2022 03:45,5.626,31.328,11.607,44.243,394.95,367.57,296.01,413,368.38,369.18
14/07/2022 04:00,6.772,31.42,11.599,45.053,309.93,333.86,232.54,370.63,339.71,327.81
14/07/2022 04:15,7.145,31.307,11.825,45.429,337.74,343.6,287.44,500,342.01,332.8
14/07/2022 04:30,7.471,31.327,11.939,46.008,374.61,358.13,318.1,459.87,349.82,354.26
14/07/2022 04:45,7.696,31.649,12.246,47.383,474.94,400.11,236.29,474.95,400.59,397.61
14/07/2022 05:00,6.289,32.143,12.724,50.048,337.66,365.54,20,512.64,398.54,450.2
14/07/2022 05:15,6.207,32.184,13.336,51.634,424.55,416.4,227.01,583.2,446.47,449.02
14/07/2022 05:30,6.109,32.245,13.915,52.923,444.77,425.51,293.33,478.29,434.16,396.12
14/07/2022 05:45,5.881,32.314,14.535,54.097,478.13,432.55,319.3,487.48,432.25,387.87
14/07/2022 06:00,4.323,32.284,15.384,55.484,468.55,454.68,340,530.67,457.68,476.18
14/07/2022 06:15,4.428,32.248,16.758,56.643,474.14,471.65,414.1,1009.66,463.17,479.36
14/07/2022 06:30,4.371,32.184,18.008,57.658,431.72,469.1,391.7,631.21,474.96,498.08
14/07/2022 06:45,4.221,32.128,19.549,58.491,407.34,453.94,367.3,594,455.27,491.29
14/07/2022 07:00,1.342,32.091,21.275,59.346,525.25,511.08,433.57,585.8,510.59,524.25
14/07/2022 07:15,1.179,32.098,23.182,60.563,444.71,441.9,363.47,506,437.77,461.11
14/07/2022 07:30,1.042,32.046,24.991,61.314,390.07,403.51,298.01,445.53,409.15,417.2
14/07/2022 07:45,0.82,32.016,26.878,61.796,334.9,338.86,290.65,412.12,339.52,343.05
14/07/2022 08:00,-1.319,31.222,28.668,61.439,494.9,453.06,364.56,755.3,443.98,412.38
14/07/2022 08:15,-1.521,30.781,30.232,61.894,422.97,426.34,331,546.74,417.34,402.66
14/07/2022 08:30,-1.189,29.715,32.186,62.33,414.91,380.7,300,505.49,381.06,386.89
14/07/2022 08:45,-1.496,29.151,34.221,62.757,329.16,320.3,270.15,418.94,314.8,331.99
14/07/2022 09:00,-3.361,28.065,35.942,62.555,478.2,247.75,247.75,247.75,444.63,463.65
14/07/2022 09:15,-3.474,28.247,37.349,63.011,375.93,362.15,234.07,470.4,366.48,410.56
14/07/2022 09:30,-3.474,27.375,38.697,63.407,336.98,339.84,240.66,417,342.95,377.18
14/07/2022 09:45,-3.882,26.957,39.995,63.589,299.92,308.74,242,359.06,320.75,312.85
14/07/2022 10:00,-3.812,26.466,41.95,63.778,399.95,229.25,229.25,229.25,383.2,389.47
14/07/2022 10:15,-3.846,26.385,43.254,64.542,375.14,355.43,274.88,615,356.14,352.1
14/07/2022 10:30,-3.824,26.054,44.652,64.631,337.54,317.95,70,358.35,327.25,329.75
14/07/2022 10:45,-4.028,25.837,45.839,64.881,309.95,309.87,130.1,370.3,330.32,338.67
14/07/2022 11:00,-4.667,25.051,46.316,65.284,374.05,202.08,202.08,202.08,388.26,399.99
14/07/2022 11:15,-4.556,24.837,47.425,65.172,307.32,284.48,50.31,391.2,325.89,308.02
14/07/2022 11:30,-4.398,24.874,48.246,65.409,292.76,269.18,108.8,376,277.84,247.01
14/07/2022 11:45,-4.36,24.864,48.791,65.135,261.05,242.9,70,500,225.4,187.33
14/07/2022 12:00,-4.822,24.855,49.141,64.989,319.92,207.15,206.8,207.5,334.1,307.17
14/07/2022 12:15,-5.043,24.847,49.216,65.012,306.53,274.47,42.1,350.75,304.05,298.95
14/07/2022 12:30,-5.318,25.136,48.913,64.364,255.08,179.2,0.42,270.8,205.29,176.07
14/07/2022 12:45,-5.24,24.934,48.419,63.836,194.96,98.87,-12.5,204.27,77.91,53.1
14/07/2022 13:00,-4.775,24.908,48.383,63.644,260.22,235.33,91.52,452,189.39,199.59
14/07/2022 13:15,-4.675,24.967,47.954,62.865,246.49,243.95,98.21,500,205.56,233.99
14/07/2022 13:30,-4.69,25.052,47.249,62.381,242.52,251.84,80.91,542.5,206.06,250.92
14/07/2022 13:45,-4.526,24.927,46.815,62.999,236.76,291.75,152.61,588.5,252.06,299.46
14/07/2022 14:00,-4.359,24.778,46.607,62.874,237.15,79.95,79.95,79.95,216.25,302.92
14/07/2022 14:15,-4.567,24.687,46.106,62.211,248.75,296.44,131.7,1354.46,268.42,329.14
14/07/2022 14:30,-4.74,24.719,45.658,62.161,266.66,320.53,221.55,588,313.49,335.38
14/07/2022 14:45,-4.889,24.816,45.055,62.309,295.85,320.24,204.27,422.92,320.58,329.91
14/07/2022 15:00,-4.111,24.975,44.464,61.964,239.39,250.98,107.14,427.39,266.6,317.55
14/07/2022 15:15,-4.461,24.94,43.627,61.311,286.28,303.76,206.27,508.99,318.5,334.04
14/07/2022 15:30,-4.484,24.932,42.963,61.109,308.62,323.72,258.96,486,336.01,343.13
14/07/2022 15:45,-4.453,24.853,42.887,61.411,334.82,360.44,269.38,1000,359.18,367.64
14/07/2022 16:00,-2.699,24.992,41.815,61.412,266.41,90,90,90,287.57,275.06
14/07/2022 16:15,-2.727,25.243,40.967,61.265,340.76,316.85,238.5,502.47,312.33,311.68
14/07/2022 16:30,-2.907,25.828,39.834,61.458,352.68,335.57,199.9,426.68,338.22,341.51
14/07/2022 16:45,-2.995,25.932,39.084,61.718,455.37,393.49,150,486.36,394.58,397.26
14/07/2022 17:00,-3.457,26.397,38.068,61.583,303.48,95,95,95,304.41,308.06
14/07/2022 17:15,-3.611,26.639,37.018,61.253,358.13,304.85,70,382.22,323.13,307.18
14/07/2022 17:30,-3.939,26.873,36.078,61.016,437.82,368.58,137,506.42,371.73,358.42
14/07/2022 17:45,-3.981,27.279,35.166,60.96,478.17,370.05,-0.01,521.02,395.5,377.47
14/07/2022 18:00,-3.186,28.321,34.604,61.086,364.32,323.12,80,428.71,347.98,343.43
14/07/2022 18:15,-3.285,28.465,33.897,60.507,450.02,343.28,80.01,491.55,367.21,340.31
14/07/2022 18:30,-3.442,28.37,33.221,60.209,444.92,399.98,265.5,477.9,415.69,386.17
14/07/2022 18:45,-3.582,28.471,31.879,59.711,456.55,418.18,50,575.77,444.86,433.78
14/07/2022 19:00,-3.54,28.602,30.488,59.469,410.47,332.89,80,544.16,327.96,304.61
14/07/2022 19:15,-3.562,28.658,29.458,58.501,443.44,362.24,191.01,543.44,377.3,388.2
14/07/2022 19:30,-3.384,28.717,28.356,57.706,450.07,379.72,214.8,483.5,382.28,383.36
14/07/2022 19:45,-3.159,28.731,27.388,56.798,450.01,405.74,343.45,500,398.14,381.65
14/07/2022 20:00,-3.429,28.748,26.412,55.798,461.3,398.55,315.7,494.86,389.5,373.71
14/07/2022 20:15,-3.31,28.759,26.147,55.102,439.24,406.67,322.6,521.05,401.47,422.79
14/07/2022 20:30,-3.273,28.749,25.237,54.771,434.96,382.13,276.88,536,393.31,427.78
14/07/2022 20:45,-3.448,28.706,24.463,54.339,364.99,332.93,217.3,434.43,334.57,352.15
14/07/2022 21:00,-4.308,28.808,23.964,54.074,483.13,435.67,300,523.27,445,419.46
14/07/2022 21:15,-4.137,28.817,23.677,53.33,437.85,414.61,284.6,599.99,394.96,370.38
14/07/2022 21:30,-3.929,28.804,23.611,52.37,390.07,408.02,301.5,725.4,347,367.66
14/07/2022 21:45,-3.956,28.835,24.007,51.668,350.59,365.35,244.26,699,348.82,398.62
14/07/2022 22:00,-3.82,28.281,24.301,50.656,464.9,467.67,356.79,1068.16,472.67,542.05
14/07/2022 22:15,-4.196,28.033,23.934,49.932,402.27,456.07,343.02,997.38,518.07,595.98
14/07/2022 22:30,-3.81,27.958,23.995,49.227,364.64,351.82,254.8,501.04,352.44,411.88
14/07/2022 22:45,-3.919,27.659,24.187,48.489,321.07,339.18,259.97,498.02,355.24,409.1
14/07/2022 23:00,-3.551,26.879,23.652,47.729,353.77,418.46,265.06,496.9,433.55,448.85
14/07/2022 23:15,-3.556,26.705,23.672,47.548,349.87,372.62,156.5,548.4,409.51,437.89
14/07/2022 23:30,-3.506,26.056,23.571,46.989,334.51,346.34,228.2,445,361.39,351
14/07/2022 23:45,-3.581,25.658,23.325,46.401,329.16,337.19,200.79,409.2,348.96,360.93
15/07/2022 00:00,-3.435,25.637,23.095,45.62,340.68,348.49,50.2,418,370.74,371.91
15/07/2022 00:15,-3.314,25.35,22.782,45.329,334.6,350.54,215.2,420.1,367.84,354.7
15/07/2022 00:30,-3.11,25.406,22.681,45.058,309.99,304.99,173.62,392.53,315.42,265.83
15/07/2022 00:45,-2.905,25.353,22.474,44.565,309.93,305.16,245.1,400.46,300.57,301.04
15/07/2022 01:00,-2.51,25.409,22.188,44.15,299.95,343.46,278.95,506.5,328.88,306.72
15/07/2022 01:15,-2.612,25.238,21.941,43.92,296.11,319.09,202.33,484.22,312.65,316.61
15/07/2022 01:30,-2.522,25.411,21.839,43.883,299.54,319.79,268.63,427.47,305.83,322.51
15/07/2022 01:45,-2.28,25.307,21.844,44.152,310.02,326.23,279.79,472.4,316.31,331.75
15/07/2022 02:00,-1.11,25.429,21.818,44.086,300.03,310.99,80.5,456.19,312.34,316.29
15/07/2022 02:15,-0.892,25.445,21.905,44.243,299.37,308.5,50,430.72,316.57,326.05
15/07/2022 02:30,-0.971,25.473,22.052,44.187,306.11,295.15,-79.89,420.79,327.97,343.68
15/07/2022 02:45,-1.067,25.488,21.634,44.288,307.44,313.77,15,383.4,326.84,330.88
15/07/2022 03:00,-0.834,25.483,21.436,44.596,248.63,263.13,107.64,328.1,253.46,226.15
15/07/2022 03:15,-0.761,25.244,21.267,44.908,281.57,300.65,70.2,363.05,301.62,287.55
15/07/2022 03:30,-0.56,25.176,21.236,45.268,319.8,329.95,221,380.37,343.03,328.59
15/07/2022 03:45,-0.344,25.44,21.126,45.483,333.96,330.18,230,372.95,339.69,327.96
15/07/2022 04:00,1.743,25.762,20.892,46.128,287.93,293.59,264.44,438.58,287.31,285.36
15/07/2022 04:15,1.58,25.786,20.587,46.18,309.95,334,282,445.02,335.98,340.87
15/07/2022 04:30,1.934,26.015,20.44,46.588,333.47,376.82,300.29,678.15,378.19,411.92
15/07/2022 04:45,2.139,26.363,21.053,47.571,394.98,417.58,344.65,544.5,424.11,474.83
15/07/2022 05:00,0.854,27.11,21.115,50.547,329.12,365.2,210,419.49,386.05,372.52
15/07/2022 05:15,0.865,27.551,21.348,51.787,418.17,404.41,286.05,453.06,411.18,399.08
15/07/2022 05:30,0.75,27.842,21.596,52.822,420.55,397.73,150.1,479.88,414.49,392.7
15/07/2022 05:45,0.63,27.928,22.222,53.959,471.36,432.31,243.41,547.57,432.59,401.1
15/07/2022 06:00,-1.379,27.914,23.379,55.444,467.38,458.71,354.65,597.01,449.41,402.07
15/07/2022 06:15,-1.754,27.952,24.606,56.37,440.09,445.41,331.41,550,432.59,405.07
15/07/2022 06:30,-1.768,27.997,26.164,57.672,429.96,451.2,343.31,737.78,439.76,438.68
15/07/2022 06:45,-1.81,28.011,27.567,58.678,407.1,443.2,344.76,587.4,441.71,458.51
15/07/2022 07:00,-4.392,28.07,28.886,59.508,499.27,501.87,0.03,747.2,468.52,358.71
15/07/2022 07:15,-4.181,28.165,31.017,60.311,424.29,489.38,348.76,863.9,494.84,554.35
15/07/2022 07:30,-3.909,28.256,33.415,61.32,393.18,454.07,263.26,617.3,438.51,455.18
15/07/2022 07:45,-3.83,28.21,34.99,61.722,316.73,324.05,200,506.5,332.76,356.82
15/07/2022 08:00,-4.035,27.842,36.916,61.679,452.36,475.06,262.15,644.04,484.79,500.11
15/07/2022 08:15,-3.901,27.426,38.589,61.958,393.12,365.63,111.2,482.53,390.97,357.2
15/07/2022 08:30,-3.617,26.856,39.656,62.302,317.91,315.2,226.06,414.03,330.06,298.75
15/07/2022 08:45,-3.491,26.651,40.995,62.841,249.01,267.75,200.37,434.06,273.57,266.34
15/07/2022 09:00,-3.483,25.906,42.094,63.123,315.82,327.1,255.8,765.39,321.28,309.55
15/07/2022 09:15,-3.218,25.776,42.705,63.594,305.06,307.2,261.36,389,302.08,307.93
15/07/2022 09:30,-3.09,25.605,43.275,64.025,267.1,281.2,2,847.28,296.72,304.31
15/07/2022 09:45,-3.101,25.485,43.927,64.232,236.35,293.15,196.3,449.98,293.52,303.14
15/07/2022 10:00,-3.348,25.381,44.665,64.404,302.89,163.4,95,167.2,321.4,326.15
15/07/2022 10:15,-3.419,25.525,44.805,64.655,248.74,307.05,210.24,500,311.06,309.49
15/07/2022 10:30,-3.513,25.696,44.807,64.949,225.05,301.97,195.56,386.45,304.52,314.35
15/07/2022 10:45,-3.678,25.784,45.401,64.561,200.06,291.86,160.4,816.45,293.03,297.27
15/07/2022 11:00,-4.46,25.48,45.717,64.987,291.4,160,160,160,315.77,328.5
15/07/2022 11:15,-4.505,24.904,45.915,64.499,249.91,340.66,50.01,767.05,301.32,305.45
15/07/2022 11:30,-4.53,24.936,46.454,64.292,202.44,329.03,197.45,498.99,308.57,324.2
15/07/2022 11:45,-4.658,24.801,46.746,64.21,150.08,304.08,157.58,400.01,291.15,317.57
15/07/2022 12:00,-4.995,24.583,47.181,63.827,265.78,99.46,99.46,99.46,329.45,340.09
15/07/2022 12:15,-5.087,24.623,47.081,63.191,240.4,307.67,121.1,357.57,329.48,338.38
15/07/2022 12:30,-5.121,24.521,46.874,62.752,150.09,253.68,110,343.49,296.11,292.97
15/07/2022 12:45,-5.16,24.386,46.655,62.419,121.09,183.74,19.98,319.58,205.52,177.24
15/07/2022 13:00,-5.039,24.464,46.771,61.955,179.97,254,136.92,422.04,262.21,232.98
15/07/2022 13:15,-5.236,24.425,46.292,61.487,192.51,250.6,192.8,360.63,256.67,238.34
15/07/2022 13:30,-5.208,24.431,45.985,60.941,197.14,261.41,178.8,496.86,262.88,265.67
15/07/2022 13:45,-5.323,24.531,45.591,60.721,207.03,285,187.52,507,285.34,288.59
15/07/2022 14:00,-5.141,24.65,44.855,60.009,151.05,232.23,137.79,636.6,235.66,261.9
15/07/2022 14:15,-5.064,24.881,44.366,59.803,219.49,304.73,194.29,750,298.97,309.39
15/07/2022 14:30,-5.353,24.947,43.756,59.316,264.29,335.72,235.13,987.43,312.7,318.72
15/07/2022 14:45,-5.202,24.966,42.415,59.397,281.01,330.79,223.15,505.99,322.82,321.83
15/07/2022 15:00,-4.412,25.45,41.772,59.083,150.01,283.89,148.34,376.73,299.86,316.68
15/07/2022 15:15,-4.418,25.766,41.032,58.821,216.43,308.59,216.01,431.8,320.49,333.12
15/07/2022 15:30,-4.564,26.047,39.787,58.325,273.11,324.44,261.73,366.04,331.31,322.34
15/07/2022 15:45,-4.33,26.297,38.617,57.832,305.37,359.16,295.67,544.96,355.81,376.62
15/07/2022 16:00,-1.858,26.943,37.001,57.763,255.05,302.39,200.31,388,312.26,308.91
15/07/2022 16:15,-1.863,27.427,35.732,57.397,329.2,328.93,116.12,407.21,333.98,298.62
15/07/2022 16:30,-1.819,27.998,34.37,57.624,377.43,382.23,232.01,472.35,386.82,366.84
15/07/2022 16:45,-1.571,28.879,32.634,57.223,411.14,403.24,239.27,471.14,407.22,400.84
15/07/2022 17:00,0.408,29.463,31.1,57.026,300.07,304.37,120.01,408.07,303.99,264.88
15/07/2022 17:15,0.398,29.667,29.252,56.493,407.25,357.59,148.7,593,363.94,328.14
15/07/2022 17:30,0.399,30.028,27.545,56.317,410.09,377.66,80.01,503.81,383.02,368.6
15/07/2022 17:45,0.626,30.218,25.491,56.19,499.27,438.54,287.3,559.27,425.52,402.59
15/07/2022 18:00,2.687,30.324,23.769,55.72,339.45,372.73,311.95,544.9,374.36,368.86
15/07/2022 18:15,2.802,30.213,22.206,55.35,408.18,421.19,343.11,749.88,392.87,399.22
15/07/2022 18:30,2.631,30.315,20.684,54.897,450.03,461.49,375.8,552.53,432.34,454.37
15/07/2022 18:45,2.591,30.5,19.171,54.384,499.27,506.72,401.46,636.35,503.38,550.39
15/07/2022 19:00,1.837,30.48,17.279,53.697,407.73,425.04,242.16,539.9,444.48,460.29
15/07/2022 19:15,2.056,30.444,16.354,53.149,419.34,415.65,51.25,489.49,443.71,448.86
15/07/2022 19:30,2.062,30.334,15.628,52.464,447.48,418.08,243,492.68,432.17,420.47
15/07/2022 19:45,2.243,30.284,15.022,51.788,457.21,423.61,50.1,498.7,437.15,377.68
15/07/2022 20:00,0.887,30.116,15.156,51.187,467.11,438.26,201.02,521.09,475.72,462.76
15/07/2022 20:15,0.973,30.07,14.862,50.696,408.86,411.34,205,472.61,411.35,378.75
15/07/2022 20:30,0.982,30.044,14.546,50.517,408.79,366.84,7.3,442.3,383.07,341.75
15/07/2022 20:45,0.822,29.841,14.259,49.969,400.05,361.04,229.4,430.8,364.91,318.15
15/07/2022 21:00,0.053,30.152,14.412,49.737,507.86,476.02,249.9,535.36,475.94,422.37
15/07/2022 21:15,0.326,30.138,14.364,49.029,439.55,408.51,284.11,469.55,391.43,373.6
15/07/2022 21:30,0.419,30.123,14.434,48.119,420.14,389.66,302.31,509.35,358.98,357.8
15/07/2022 21:45,0.429,30.08,14.863,47.289,375.64,383.12,299.92,733,347.01,363.77
15/07/2022 22:00,0.971,29.806,15.085,46.299,449.99,390.19,324.98,591.8,362.16,377.14
15/07/2022 22:15,1.086,28.812,15.449,45.572,409.97,376.21,254.44,460,365.51,395.79
15/07/2022 22:30,1.026,28.352,15.82,44.822,402.71,355.49,195.88,473.5,353.79,377.64
15/07/2022 22:45,0.855,27.859,16.203,44.347,333.03,329.05,214.7,454.09,327.21,342.49
15/07/2022 23:00,-0.312,25.689,16.609,43.402,462.37,365.34,76.02,480.2,382.75,393.96
15/07/2022 23:15,-0.319,25.055,16.117,42.942,429.98,327.6,50.01,469.5,374.81,378.85
15/07/2022 23:30,-0.179,24.607,16.345,42.308,339.96,327.69,70.5,499,356.08,345.86
15/07/2022 23:45,-0.306,24.355,16.846,41.61,312.26,295.13,50,434.91,271.62,184.2
16/07/2022 00:00,-1.798,23.654,17.465,41.654,452.92,358.6,51.81,431.1,366,341.4
16/07/2022 00:15,-1.903,23.214,17.596,41.703,399.95,360.57,250.01,439.9,357.65,352.44
16/07/2022 00:30,-1.905,23.223,17.664,41.456,313.84,335.54,152.5,396.3,354.66,344.64
16/07/2022 00:45,-2.001,23.074,18.039,40.788,268.94,299.77,150.9,379.63,293.96,266.3
16/07/2022 01:00,-2.65,22.966,18.494,40.468,341.37,374.06,220.78,500.95,371.46,396.02
16/07/2022 01:15,-2.624,22.869,18.557,40.213,315.32,354.86,194.21,452.87,358.69,369.03
16/07/2022 01:30,-2.586,22.699,19.06,40.05,283.7,386.91,244.77,954.96,374.73,413.49
16/07/2022 01:45,-2.629,22.652,19.508,39.964,239.59,321.95,215.41,1373.06,306.99,339.98
16/07/2022 02:00,-2.8,22.485,19.917,39.958,311,387.82,233.27,1100,374.21,402.58
16/07/2022 02:15,-2.815,22.238,20.275,39.831,296.74,338.36,230.7,1046.4,308.03,301.48
16/07/2022 02:30,-2.906,22.079,20.792,39.896,216.57,245.77,177.21,500.01,230.19,233.14
16/07/2022 02:45,-3.038,21.924,21.12,39.591,200.84,229.63,160.91,441.55,227.95,241.8
16/07/2022 03:00,-3.817,21.858,21.2,39.693,286.64,263.41,149.9,326.55,298.59,295.85
16/07/2022 03:15,-3.803,21.716,21.568,39.824,233.35,215.27,46.61,284.69,227.89,192.2
16/07/2022 03:30,-3.78,21.647,22.04,40.064,216.55,201.29,20.1,272.21,203.93,189.02
16/07/2022 03:45,-3.733,21.548,22.611,40.128,202.48,202.61,167.82,280.1,199.52,188.01
16/07/2022 04:00,-3.875,21.402,23.092,40.731,268.56,277.03,219.48,1004.71,272.23,259.18
16/07/2022 04:15,-3.679,21.334,23.504,40.603,234.91,202.64,51.56,362.15,196.47,185.64
16/07/2022 04:30,-3.727,21.239,23.944,40.654,217.45,199.21,46.65,259.71,203.69,198.63
16/07/2022 04:45,-4.028,21.268,24.403,41.156,226.47,184.26,-49.98,267.57,197.57,193.49
16/07/2022 05:00,-5.479,20.735,25.284,41.889,242.3,201.16,50,261.64,211.85,196.96
16/07/2022 05:15,-5.489,20.756,25.754,42.238,215.11,193.93,104.58,232.11,195.1,182.22
16/07/2022 05:30,-5.28,20.742,26.369,42.771,208.38,188.89,101.5,329.04,183.52,155.79
16/07/2022 05:45,-5.278,20.672,27.49,43.222,189.45,192.24,120.5,303.6,180.38,164.11
16/07/2022 06:00,-6.412,20.4,28.751,43.869,289.97,261.67,179.82,465.27,233.95,222.76
16/07/2022 06:15,-6.307,20.269,30.144,44.848,244.1,226.59,141.23,348.08,213.27,232.17
16/07/2022 06:30,-6.45,20.122,31.867,46.211,167.83,185.02,68.73,287.97,204.71,235.64
16/07/2022 06:45,-6.47,19.741,33.875,47.916,127.69,123.21,-41.91,192.89,150.14,141.98
16/07/2022 07:00,-7.107,19.496,36.36,48.675,289.52,189.07,38.52,329.4,212.81,187.99
16/07/2022 07:15,-6.96,18.937,38.272,49.435,207.82,99.57,-98.89,247.69,103.93,81.61
16/07/2022 07:30,-6.753,18.077,40.706,50.19,95.66,45.17,-8,199.08,43.16,36.72
16/07/2022 07:45,-6.659,16.999,42.681,51.128,92.96,34.94,-2.98,150.89,32.34,26.01
16/07/2022 08:00,-8.072,16.304,44.885,51.93,152.45,72.96,0,172.45,64.02,71.23
16/07/2022 08:15,-8.118,15.47,46.721,52.105,94.68,43.66,-13.8,134.2,31.25,42.11
16/07/2022 08:30,-8.007,14.795,48.048,52.511,45.01,28.24,-82.45,64.89,18.74,17.65
16/07/2022 08:45,-7.941,14.219,49.428,53.218,10.09,2.09,-32.36,55.8,2.35,7.99
16/07/2022 09:00,-9.061,13.919,50.651,53.968,138.38,54.03,-17.17,143.5,47.35,54.09
16/07/2022 09:15,-9.043,13.794,52.01,54.038,52.39,18.02,-40,108.22,15.81,10.38
16/07/2022 09:30,-8.779,13.699,52.692,54.3,10.99,3.84,-20.6,70.94,1.75,3.01
16/07/2022 09:45,-8.666,13.684,52.896,54.665,-50.09,-23.15,-59.44,26.71,-27.9,-38.66
16/07/2022 10:00,-10.051,13.739,53.362,54.951,92.29,41.89,-4,102.29,39.4,48.37
16/07/2022 10:15,-10.125,13.699,55.291,55.278,49.97,14.5,-12.9,49.94,20.49,24.18
16/07/2022 10:30,-10.209,13.688,55.156,55.003,-2.46,-4.99,-35.95,41.53,-4.18,0.29
16/07/2022 10:45,-10.408,13.756,54.469,55.13,-40.62,-36.23,-75,24.8,-33.65,-25.07
16/07/2022 11:00,-10.624,13.732,55.713,54.914,93.43,44.94,-6.56,105.21,52.52,43.18
16/07/2022 11:15,-10.618,13.716,55.766,54.455,3.02,-10.17,-59.99,48.7,-10.29,-24.88
16/07/2022 11:30,-10.617,13.659,56.043,54.124,-2.46,-28.7,-64.99,36.63,-32.93,-38.95
16/07/2022 11:45,-10.531,13.574,56.088,53.838,-37.99,-37.93,-70,5.89,-43.21,-45.66
16/07/2022 12:00,-10.008,13.57,56.528,53.336,86.37,36.68,-49.99,101.37,43.41,18.19
16/07/2022 12:15,-9.963,13.541,56.08,52.682,2,-12.55,-136.4,28,-3.39,-12.93
16/07/2022 12:30,-9.882,13.542,55.746,52.217,-2.45,-37.88,-80,-3,-28.05,-23.56
16/07/2022 12:45,-9.746,13.502,55.049,51.622,-29.92,-45.68,-95.65,1.02,-43.62,-46.25
16/07/2022 13:00,-9.609,13.534,54.063,50.981,-2.44,-31.73,-79.96,0.39,-35.31,-49.74
16/07/2022 13:15,-9.48,13.524,53.784,50.711,-2.42,-22.87,-62.53,2.58,-24,-31.66
16/07/2022 13:30,-9.646,13.506,52.788,50.539,-2.43,-21.04,-65,23.13,-21.3,-32.96
16/07/2022 13:45,-9.548,13.482,52.72,50.566,-0.09,-14.31,-75,17.41,-11,-24.57
16/07/2022 14:00,-9.222,13.467,51.569,49.986,-54.24,-72.74,-580.57,-12.5,-64.57,-79.67
16/07/2022 14:15,-9.251,13.486,50.878,49.998,-10.34,-45.18,-455.59,53,-44.64,-73.92
16/07/2022 14:30,-9.714,13.525,51.12,49.849,1.97,-18.23,-85,44.09,-21.71,-47.3
16/07/2022 14:45,-9.465,13.559,50.812,49.666,92.35,22.46,-50,137.42,18.38,-6.49
16/07/2022 15:00,-7.57,13.727,50.384,49.586,-77.96,-65.04,-162.47,2.23,-74.08,-80.54
16/07/2022 15:15,-7.72,13.662,49.665,49.642,-2.49,-19.01,-147,12.68,-18.13,-6
16/07/2022 15:30,-8.275,13.666,48.899,49.814,19.94,11.58,-80.5,47.44,14.77,2.08
16/07/2022 15:45,-8.216,13.706,49.281,49.786,100.5,44.87,-9.26,108.88,34.61,10.38
16/07/2022 16:00,-6.622,13.823,47.229,49.737,-50.04,-19.74,-85,45.5,-15.17,-22.78
16/07/2022 16:15,-6.678,13.969,46.712,50.037,15.01,13.16,-55,170.21,16.73,36.98
16/07/2022 16:30,-7.04,14.819,45.089,50.21,97.17,44.94,-457.03,185.44,35.71,44.15
16/07/2022 16:45,-6.928,16.209,42.775,50.271,187.68,121.63,-43.99,205.06,125.31,67.8
16/07/2022 17:00,-4.25,17.508,41.429,50.798,-0.04,15.22,-59.94,163.43,3.21,-0.24
16/07/2022 17:15,-4.309,18.838,39.315,50.422,91.47,60.07,-30.57,188.6,43.28,23.17
16/07/2022 17:30,-4.577,19.866,37.431,49.944,184.59,154.74,-7,302.39,154.72,129.54
16/07/2022 17:45,-4.749,20.515,35.344,49.609,317.27,251.11,58.9,357.3,254.11,250.92
16/07/2022 18:00,-3.964,20.707,32.825,49.386,149.96,154.87,-82.2,262.57,178.76,144.98
16/07/2022 18:15,-3.994,21.178,30.129,48.934,267.43,196.16,-6,307.43,199.51,149.38
16/07/2022 18:30,-4.007,21.439,28.612,48.585,310.92,214.07,-6.8,349.87,216.31,171.53
16/07/2022 18:45,-3.911,21.705,26.525,48.246,400.49,273.87,-6.9,427.99,234.62,190.11
16/07/2022 19:00,-3.191,22.483,24.39,47.855,302.17,251.49,99.3,344.45,243.94,172.33
16/07/2022 19:15,-3.096,22.675,22.717,46.883,323.78,291.82,80,390.55,279.62,219.32
16/07/2022 19:30,-2.995,22.772,20.987,46.142,360.05,356.82,80,550.86,337.47,291.36
16/07/2022 19:45,-2.714,22.75,19.769,45.701,409.32,473.11,316.86,886.2,417.42,422.44
16/07/2022 20:00,-1.865,22.809,18.809,44.87,332.98,395.75,265.5,800.52,348.23,356.49
16/07/2022 20:15,-1.475,22.803,18.335,44.527,345.86,452.02,297.85,869.96,433.47,499.29
16/07/2022 20:30,-1.547,22.812,18.031,44.424,340.08,476.2,332.1,866.96,470.82,590.23
16/07/2022 20:45,-1.598,22.775,17.695,44.735,347.24,496.02,287.2,864.9,523.13,707.74
